"PPEE"	"PPDE"	"PostFC"	"RealFC"	"C1Mean"	"C2Mean"
"NM_001289694"	0	1	0.265140351081485	0.26494161536086	832.678181989016	3142.90199913938
"NM_001167832"	0	1	0.278427280627826	0.278114823249886	545.895176382527	1962.86695133758
"NM_001039532"	0	1	0.248362158226159	0.248138208664197	418.191102976357	1685.34553322344
"NM_177882"	0	1	0.250079227437764	0.249908541217886	551.344767646425	2206.21618562572
"NM_177359"	0	1	0.261669805900518	0.261591118598724	1232.53300824032	4711.70580611274
"NM_001253385"	0	1	0.242939828391889	0.242688292713462	371.445813588169	1530.57810309709
"NM_001076791"	0	1	0.236415342800674	0.236287762594033	719.178363431861	3043.6870393067
"NM_176962"	0	1	3.95661153673887	3.95923589756005	2268.33772207798	572.915630290404
"NM_183154"	0	1	4.06391094617627	4.06592598636794	3104.442402892	763.519000109809
"NM_144894"	0	1	0.269664971599907	0.269332918866352	503.500188294177	1869.46139775375
"NM_172941"	0	1	0.239104352134018	0.23889867857962	751.204821684045	3144.48132222254
"NM_026670"	0	1	0.263184349031304	0.263063983732778	808.624095802185	3073.89652391093
"NM_053253"	0	1	0.252152115434345	0.251885648999993	354.972787355396	1409.29135863121
"NM_015785"	0	1	0.256391205159992	0.25618794539668	796.617963000513	3109.53507155682
"NM_027061"	0	1	3.81150626646969	3.81922273623817	1182.7568337031	309.677838439108
"NM_027678"	0	1	0.271423612958299	0.271233965501336	885.668078939854	3265.35566798634
"NM_001290820"	0	1	0.247834674615054	0.247491135934055	460.56574982923	1860.96877037484
"NM_026507"	0	1	0.257915914446542	0.257752563933648	587.978349858898	2281.20241893936
"NM_011827"	3.33066907387547e-16	1	0.261287805942462	0.26005064509579	77.9622646281854	299.824920999577
"NR_105917"	3.33066907387547e-16	1	0.178755671208314	0.171224330683559	9.36559174580407	54.7461886116008
"NR_034049"	5.55111512312578e-16	1	0.19783022293473	0.1944381962662	23.0798830108667	118.741785679265
"NR_035451"	2.77555756156289e-15	0.999999999999997	0.0829679327675343	0.07676426138089	5.68807189918033	74.2181863549439
"NM_001177538"	3.10862446895044e-15	0.999999999999997	0.234620115362094	0.23322547953293	108.781752929152	466.455984535756
"NM_001177538_1"	3.10862446895044e-15	0.999999999999997	0.234620115362094	0.23322547953293	108.781752929152	466.455984535756
"NM_001177539_1"	3.10862446895044e-15	0.999999999999997	0.234620115362094	0.23322547953293	108.781752929152	466.455984535756
"NM_001177539_2"	3.10862446895044e-15	0.999999999999997	0.234620115362094	0.23322547953293	108.781752929152	466.455984535756
"NR_105789"	3.77475828372553e-15	0.999999999999996	0.246196126121209	0.241642605433856	20.0771199248618	83.1173934031477
"NM_001205215"	7.88258347483861e-15	0.999999999999992	6.99151298287419	7.07236267376775	445.468161100819	62.9785911752167
"NM_021892"	1.02140518265514e-14	0.99999999999999	4.38505747650795	4.40091502345629	471.733729237959	107.182192242665
"NM_001270496"	1.08801856413265e-14	0.999999999999989	0.413707429840997	0.412373397791812	154.033196674535	373.542701263974
"NM_001270496_1"	1.08801856413265e-14	0.999999999999989	0.413707429840997	0.412373397791812	154.033196674535	373.542701263974
"NM_001270496_2"	1.08801856413265e-14	0.999999999999989	0.413707429840997	0.412373397791812	154.033196674535	373.542701263974
"NM_201351"	1.765254609154e-14	0.999999999999982	0.0174773344499814	0.000206804193094623	0	48.3449189712246
"NR_029541"	2.46469511466785e-14	0.999999999999975	7.2856965497752	7.68394595845046	60.8897745499853	7.91558600480661
"NR_106200"	3.70814490224802e-14	0.999999999999963	0.203847714593908	0.200920308595237	27.4291172757145	136.557166691904
"NR_003681"	3.95239396766556e-14	0.99999999999996	0.12224576116407	0.118349653923126	13.3788148853489	113.119311675433
"NM_001114131"	5.47339951140202e-14	0.999999999999945	0.344291589622491	0.344101144909998	1006.99518416947	2926.47019068015
"NR_030488"	6.40598685208715e-14	0.999999999999936	0.0962258093097351	0.0808059380642121	4.0155592001899	49.8076160889439
"NR_027900"	8.07132138902489e-14	0.999999999999919	3.10733005466734	3.12829372226894	157.898653748622	50.4675662926215
"NR_106177"	2.27151630838307e-13	0.999999999999773	0.205601322023673	0.201529804134261	19.7348827842708	97.9650011125728
"NR_035419"	3.31956684362922e-13	0.999999999999668	5.10901002423937	5.19583815246824	123.461148551929	23.7534708643254
"NR_105848"	1.12587716927237e-12	0.999999999998874	0.257739435722386	0.253645765720761	23.0842724711599	91.039312041678
"NR_030756"	1.48747680839278e-12	0.999999999998513	0.21446601978179	0.209884806958928	18.0616839406387	86.0928685329046
"NR_105828"	1.61370916629267e-12	0.999999999998386	3.87256512587314	3.94926156261888	74.2651788492335	18.7973587103659
"NR_037232"	2.53574938824386e-12	0.999999999997464	3.92464659161554	4.07589937706318	66.9780322814724	16.4251535905039
"NM_001145834"	3.46123130157139e-12	0.999999999996539	3.92845864602765	3.93277158320598	2269.68990983604	577.114773665545
"NR_029527"	4.39914771277472e-12	0.999999999995601	0.162478536426037	0.155733003237363	9.69942324379142	62.3365998982415
"NM_001243039_1"	4.92950125163816e-12	0.99999999999507	0.0909461714516345	0.0907080759776201	294.356354471484	3245.19558174017
"NR_037311_2"	8.61166693510995e-12	0.999999999991388	0.389332336086102	0.383460540702347	33.8867800231164	88.3870485229876
"NR_029532"	8.83981776667042e-12	0.99999999999116	0.169652745943689	0.16310430724201	10.3753354490403	63.6629686950007
"NM_023129"	1.75046643846599e-11	0.999999999982495	1.37244190626304	1.37318710773415	583.325367784106	424.793993933972
"NM_133714"	1.75880421338093e-11	0.999999999982412	1.3132761191526	1.31373067567371	769.562415326329	585.78161587414
"NM_029000_1"	2.0639379094689e-11	0.999999999979361	0.148615467906221	0.148350779450294	405.577294439559	2733.96481255199
"NM_148922"	3.16943138400916e-11	0.999999999968306	0.0188945300555476	0.00022389257717979	0	44.6542766185581
"NR_105762"	3.5442648815831e-11	0.999999999964557	3.73823923758837	3.80654092365473	76.6208388486155	20.1213582030377
"NM_001291176"	4.51927384403916e-11	0.999999999954807	0.173021953261227	0.172607046800064	292.409317342726	1694.12313514044
"NM_178212_1"	5.55014922909436e-11	0.999999999944499	3.62854792287156	3.6485325551674	407.878740573623	111.785286024221
"NM_001200004"	5.55117063427701e-11	0.999999999944488	0.280334829792879	0.279327117981309	169.545151787737	607.002856514284
"NM_001289619"	6.28139762426372e-11	0.999999999937186	0.0190575017140732	0.000225860798965756	0	44.2650581145167
"NM_001033302"	7.64297514166401e-11	0.99999999992357	0.673821734735262	0.67335014636701	233.855416757801	347.306203938764
"NR_106107_1"	7.81225084622861e-11	0.999999999921877	5.33976137605993	5.66420783158643	64.3870169991618	11.3591126656851
"NR_049185"	1.5284551402317e-10	0.999999999847154	8.2721906721739	8.9281022912524	49.6963876134164	5.55740794313231
"NR_040727"	1.83841941669982e-10	0.999999999816158	0.272839655555746	0.271844071536388	99.6923162168785	366.752885993387
"NR_131116"	1.99621541518979e-10	0.999999999800378	0.694974949739331	0.694439042512502	335.947064087149	483.771935519706
"NR_037280"	4.19492773851005e-10	0.999999999580507	0.204080215744001	0.197157251315047	11.3721175474963	57.7211636857234
"NM_001167146"	5.05699371267099e-10	0.999999999494301	2.11353123534821	2.12055299201217	285.821120984019	134.780840908341
"NM_001167146_1"	5.05699371267099e-10	0.999999999494301	2.11353123534821	2.12055299201217	285.821120984019	134.780840908341
"NM_001167147"	5.05699371267099e-10	0.999999999494301	2.11353123534821	2.12055299201217	285.821120984019	134.780840908341
"NM_001167147_1"	5.05699371267099e-10	0.999999999494301	2.11353123534821	2.12055299201217	285.821120984019	134.780840908341
"NM_001205369"	8.51476444907462e-10	0.999999999148524	50.6428404092541	4270.13686813218	42.6913686813218	0
"NR_030762"	9.14277764607618e-10	0.999999999085722	0.219650593233812	0.217510280399268	39.812154108185	183.071710138419
"NR_106051"	1.32182775836043e-09	0.999999998678172	5.22211931550917	5.391209675742	67.5875549124629	12.5284763305759
"NM_001286376"	1.48649825781888e-09	0.999999998513502	1.44546158704143	1.44577056948873	1771.64675799934	1225.39657237604
"NM_001205216"	1.51006540605181e-09	0.999999998489935	0.259371290478698	0.257603195918526	91.7070453739739	356.030013583457
"NR_035471"	2.32373997821611e-09	0.99999999767626	5.74170088598199	5.92666609161961	76.283525913907	12.862924631571
"NR_106151"	3.01524882839743e-09	0.999999996984751	0.315553465106839	0.308514215324204	15.0533457440485	48.8154511326783
"NM_001160152"	3.02103386751185e-09	0.999999996978966	1.47954297650569	1.48024180640861	863.35109453761	583.246796828563
"NM_001160152_1"	3.02103386751185e-09	0.999999996978966	1.47954297650569	1.48024180640861	863.35109453761	583.246796828563
"NM_001160152_2"	3.02103386751185e-09	0.999999996978966	1.47954297650569	1.48024180640861	863.35109453761	583.246796828563
"NM_001160151"	3.02103386751185e-09	0.999999996978966	1.47954297650569	1.48024180640861	863.35109453761	583.246796828563
"NM_001160151_1"	3.02103386751185e-09	0.999999996978966	1.47954297650569	1.48024180640861	863.35109453761	583.246796828563
"NM_001160151_2"	3.02103386751185e-09	0.999999996978966	1.47954297650569	1.48024180640861	863.35109453761	583.246796828563
"NM_001160150"	3.02103386751185e-09	0.999999996978966	1.47954297650569	1.48024180640861	863.35109453761	583.246796828563
"NM_001160150_1"	3.02103386751185e-09	0.999999996978966	1.47954297650569	1.48024180640861	863.35109453761	583.246796828563
"NM_001160150_2"	3.02103386751185e-09	0.999999996978966	1.47954297650569	1.48024180640861	863.35109453761	583.246796828563
"NM_001167573"	3.68636909886533e-09	0.999999996313631	0.442870885167021	0.440926038095515	107.349355950991	243.476087632082
"NM_001167573_1"	3.68636909886533e-09	0.999999996313631	0.442870885167021	0.440926038095515	107.349355950991	243.476087632082
"NM_207547"	3.68636909886533e-09	0.999999996313631	0.442870885167021	0.440926038095515	107.349355950991	243.476087632082
"NM_207547_1"	3.68636909886533e-09	0.999999996313631	0.442870885167021	0.440926038095515	107.349355950991	243.476087632082
"NM_001177578_1"	3.72175712470835e-09	0.999999996278243	187.714279972546	259.413719931961	574.183756924523	2.20342863852815
"NM_001114311"	3.7552712051081e-09	0.999999996244729	0.825174390485406	0.825116498689953	2117.8978363281	2566.7885547383
"NM_008177"	4.91526364054806e-09	0.999999995084736	0.759679192331729	0.759470717883459	439.615309744825	578.847485078557
"NR_106123"	7.20225656891671e-09	0.999999992797743	0.185347239138193	0.178533406010877	10.7084908709399	60.0263321936899
"NM_007897"	8.44212411088563e-09	0.999999991557876	194.805375996491	749.440665389099	222.576760991473	0.287003847363833
"NM_001270498"	1.01846958644458e-08	0.999999989815304	0.0549534036357464	0.0520236591425649	14.2535663022787	274.164607041597
"NM_001270498_1"	1.01846958644458e-08	0.999999989815304	0.0549534036357464	0.0520236591425649	14.2535663022787	274.164607041597
"NM_001270498_2"	1.01846958644458e-08	0.999999989815304	0.0549534036357464	0.0520236591425649	14.2535663022787	274.164607041597
"NR_037285"	1.18508184376864e-08	0.999999988149182	5.61695608612557	5.88703085699413	50.5260334507188	8.57429905980179
"NR_039545"	1.23405416996292e-08	0.999999987659458	0.343096179499361	0.338265423782452	23.0881624258028	68.2741366626283
"NR_106134"	1.91819792272341e-08	0.999999980818021	0.175792793700451	0.168096672978553	9.0297571909385	53.7671333052608
"NM_001205214"	1.97127837386901e-08	0.999999980287216	0.600504107014604	0.600158621130364	589.853894851168	982.836657672256
"NR_049206"	2.80702696642265e-08	0.99999997192973	0.156836161753013	0.149287286583999	8.36308817198741	56.0770812483832
"NR_105826"	2.88014923022217e-08	0.999999971198508	0.233236142409296	0.228372400659198	18.0687273625128	79.1533634814389
"NR_045079"	3.23544695479683e-08	0.99999996764553	1.73170583709769	1.73550928353665	283.775309503905	163.507021888586
"NM_153109"	3.50882162214461e-08	0.999999964911784	0.195490738140964	0.194509682799794	135.565907868156	697.003670047997
"NM_024176"	3.78829543290493e-08	0.999999962117046	1.56253465301624	1.56550346253804	252.120121497311	161.043697759665
"NM_001034030"	4.19882814073347e-08	0.999999958011719	48.4867057221093	4084.71568736041	40.8371568736041	0
"NM_001172070"	5.45280907093826e-08	0.999999945471909	1.46442067567402	1.46500640477796	987.310192848037	673.925751835623
"NR_106092"	8.03905023660789e-08	0.999999919609498	0.274435991966839	0.264833695888497	10.0386331448186	37.9331820830285
"NR_030404"	1.80012227568582e-07	0.999999819987772	0.229692838256187	0.224503703474745	16.7249957279598	74.5321811263901
"NM_001293625"	1.89450607757102e-07	0.999999810549392	1.40532874700067	1.40662188636706	374.741342896617	266.409388556865
"NM_001177849"	1.91423858764139e-07	0.999999808576141	0.00877447699178216	0.00137914938086586	0.147119511814287	113.914940977491
"NM_013735"	2.11398525240547e-07	0.999999788601475	1.26223536572892	1.26237040709521	2083.59311076522	1650.53812680512
"NR_035454"	2.15220457788767e-07	0.999999784779542	0.213504752572629	0.209020811090936	18.4002127313011	88.0683718865755
"NM_007516"	2.6668883157388e-07	0.999999733311168	121.39147706421	145.533824289191	616.846217779824	4.22857629518528
"NM_001164110"	2.70843937943965e-07	0.999999729156062	2.48183467279951	2.48528493418509	907.241502020069	365.039290542435
"NR_105833"	2.84403194439342e-07	0.999999715596806	0.330737736206007	0.326921813937458	28.7821323707813	88.0603921956378
"NM_001164411"	3.85141476044737e-07	0.999999614858524	0.619134006477707	0.618970394721944	1224.69452791388	1978.6056791296
"NM_001109969"	4.08907701587857e-07	0.999999591092298	0.0104263471302199	0.00526883583682077	0.849263486868244	163.074125882868
"NM_001109969_3"	4.08907701587857e-07	0.999999591092298	0.0104263471302199	0.00526883583682077	0.849263486868244	163.074125882868
"NR_029734"	5.06924915377738e-07	0.999999493075085	0.262240437675131	0.257157946206427	18.7343873016093	72.8805623105373
"NM_031881"	5.38721495413341e-07	0.999999461278505	1.16482912175014	1.16491578713128	1883.14721393226	1616.55081472613
"NM_030715"	6.51437891296958e-07	0.999999348562109	1.30253327935312	1.30289823942143	542.32972266181	416.246393824467
"NR_105785"	8.50279183617353e-07	0.999999149720816	3.8272895954733	3.91333100954001	64.5617343888547	16.4904529980828
"NR_029801"	1.03573514631528e-06	0.999998964264854	0.34125306944669	0.336274830279922	37.8116928541744	112.462565439081
"NM_001276481"	1.2804631971397e-06	0.999998719536803	1.21807155111886	1.21826629012634	1159.54683913812	951.799016251994
"NM_001081463"	1.52004323994426e-06	0.99999847995676	4.80058310543211	4.8071935454204	2349.16423198059	488.668937052273
"NM_207162_4"	1.53714216211132e-06	0.999998462857838	101.940969793375	191.701498321727	183.226223793396	0.945841375250374
"NM_001287261"	2.21288045654244e-06	0.999997787119543	2.20302804079034	2.21932218569699	139.263434222635	62.7449416304761
"NM_177619"	2.3445059331717e-06	0.999997655494067	1.18291992396352	1.18305565368177	1355.16379131471	1145.47608689481
"NR_029817"	2.47296075983616e-06	0.99999752703924	0.285858612754609	0.281093130896533	21.4117597721695	76.1987629243938
"NM_001081057"	2.66209081600799e-06	0.999997337909184	1.37572372740833	1.37597798032374	1728.2851794948	1256.03857360302
"NM_001270513_2"	2.75605432054071e-06	0.99999724394568	103.731865807978	748.606232059541	101.354820108056	0.125404723828152
"NM_001270514_3"	2.75605432054071e-06	0.99999724394568	103.731865807978	748.606232059541	101.354820108056	0.125404723828152
"NM_001270515_2"	2.75605432054071e-06	0.99999724394568	103.731865807978	748.606232059541	101.354820108056	0.125404723828152
"NM_001039652"	2.8899181575559e-06	0.999997110081842	0.105565359851357	0.103413650854244	36.5281621778074	353.310493725784
"NM_175342"	3.20131585940242e-06	0.999996798684141	3.94078356528948	4.00015817165586	168.390446041447	42.0884468151014
"NM_175342_1"	3.20131585940242e-06	0.999996798684141	3.94078356528948	4.00015817165586	168.390446041447	42.0884468151014
"NM_175342_2"	3.20131585940242e-06	0.999996798684141	3.94078356528948	4.00015817165586	168.390446041447	42.0884468151014
"NM_008708"	3.29400306597893e-06	0.999996705996934	1.39674107612093	1.39718493205474	1061.49680849518	759.736819581067
"NM_010716"	3.37189274424166e-06	0.999996628107256	1.67664330289177	1.67746907846902	1168.29444989289	696.458545911542
"NM_001177535"	3.52835977857069e-06	0.999996471640221	0.54345178836845	0.542376008507285	195.634417667628	360.707315292165
"NM_001177535_1"	3.52835977857069e-06	0.999996471640221	0.54345178836845	0.542376008507285	195.634417667628	360.707315292165
"NM_001177535_2"	3.52835977857069e-06	0.999996471640221	0.54345178836845	0.542376008507285	195.634417667628	360.707315292165
"NM_001177535_3"	3.52835977857069e-06	0.999996471640221	0.54345178836845	0.542376008507285	195.634417667628	360.707315292165
"NM_001177535_4"	3.52835977857069e-06	0.999996471640221	0.54345178836845	0.542376008507285	195.634417667628	360.707315292165
"NM_001291168"	3.5570290578546e-06	0.999996442970942	141.221746741403	272.647416194253	247.242285807381	0.896857249038522
"NM_001033310"	3.96346497844036e-06	0.999996036535022	1.44769413956829	1.44961319354932	287.431920100752	198.278703069101
"NM_001278218"	4.41209678903043e-06	0.999995587903211	1.19732054550169	1.1975048405124	1089.77232778568	910.034194326079
"NM_019828"	5.0023026492152e-06	0.999994997697351	1.28241630857217	1.28287649651093	669.17029301809	521.614875689963
"NM_001252074"	5.38185615073239e-06	0.999994618143849	0.804528824298951	0.804408968096933	1115.06189870027	1386.19023262334
"NM_001110208"	5.83849570601203e-06	0.999994161504294	1.32158764561128	1.32207610490558	739.818723155125	559.586168790874
"NR_104484"	6.09305357734957e-06	0.999993906946423	1.16936250814486	1.1694565917103	1789.32381558156	1530.04577826937
"NM_001291171"	8.52090652403437e-06	0.999991479093476	0.00560230211206583	0.00120155803852239	0.220771676266736	192.050365681983
"NR_106054"	8.9919994122889e-06	0.999991008000588	0.123034275610638	0.113699448098636	5.35374089554267	47.1647311463601
"NM_001033793"	9.75540487258009e-06	0.999990244595127	1.2724577426508	1.27276229825124	571.748958308396	449.21681878147
"NR_029807"	9.79564984315839e-06	0.999990204350157	0.351398664596755	0.345882532740685	20.4123136435786	59.034073378778
"NM_001168334_1"	1.02670087470669e-05	0.999989732991253	64.95886274761	85.309709112903	227.877483371048	2.66129598425251
"NR_045554"	1.1345922553252e-05	0.999988654077447	0.762391752277661	0.762104459818903	535.731812303621	702.966875940246
"NR_039557_2"	1.39186229495269e-05	0.99998608137705	0.295278238890358	0.278923779474555	10.2057624174041	36.6156417314036
"NR_039557_4"	1.39186229495269e-05	0.99998608137705	0.295278238890358	0.278923779474555	10.2057624174041	36.6156417314036
"NR_106061"	1.69961586359291e-05	0.999983003841364	0.347852925743054	0.342082106135088	19.402055331861	56.7367721453844
"NR_028561"	1.79420677507425e-05	0.999982057932249	0.354898467727274	0.346715291466053	13.7149975468123	39.5757866227285
"NR_028531"	1.8391455686495e-05	0.999981608544314	0.19456349083796	0.185929619982192	8.69978544193211	46.8345288209932
"NM_001283062"	2.12329747425466e-05	0.999978767025257	1.29791269508139	1.29851520305341	545.718965740262	420.26152586046
"NR_105987"	2.29670451604713e-05	0.99997703295484	0.199316784661637	0.191885167547851	10.3713041638989	54.0916499428498
"NM_001042605"	2.4972801007328e-05	0.999975027198993	0.725443875228017	0.724735333672273	238.688120372193	329.34902153783
"NM_001194921"	2.56618209569792e-05	0.999974338179043	1.37427917539367	1.37479054343154	855.258297851109	622.09807452626
"NM_001111292"	2.58076806178842e-05	0.999974192319382	0.0187510403537884	0.00119617549339179	0.046830355571732	47.5000483881239
"NR_130970"	2.77298252209235e-05	0.999972270174779	5.27468318969943	5.28846907135466	1393.79850466376	263.546141835718
"NR_130970_1"	2.77298252209235e-05	0.999972270174779	5.27468318969943	5.28846907135466	1393.79850466376	263.546141835718
"NM_016791"	2.90500811240824e-05	0.999970949918876	2.09917659619306	2.1013437486933	905.887071846753	431.093703242307
"NM_001164532"	3.18245479569157e-05	0.999968175452043	0.7166277123126	0.715870554158692	227.714116385427	318.097952705295
"NR_030452"	3.31710858829659e-05	0.999966828914117	0.410039246662903	0.405762894163818	28.0996259065386	69.2659892805523
"NM_001168475"	3.77978082073405e-05	0.999962202191793	0.697075901920057	0.696551852726708	342.220705369761	491.311218987605
"NR_029918"	3.87861099873099e-05	0.999961213890013	4.32936613685908	4.46624463953515	54.54090147199	12.204042417002
"NM_001291178"	4.38010311193393e-05	0.999956198968881	2.42587304642857	2.42723896251614	2153.63009639319	887.269798014069
"NR_106069"	4.98736852342363e-05	0.999950126314766	0.157634973118712	0.148275365567034	6.69108001292428	45.1834816501585
"NM_027042"	5.1992427238523e-05	0.999948007572761	0.674226437618901	0.673380075099782	130.142581894911	193.272496331102
"NM_001286007"	5.45161172275099e-05	0.999945483882772	79.520641452014	227.104287530643	102.691004346862	0.442219574819805
"NM_001034102"	5.93005776564626e-05	0.999940699422344	1.47057232681961	1.47226583716696	205.417166409337	139.521300138455
"NM_010899"	6.05616273782195e-05	0.999939438372622	65.1016878683309	225.397883608873	76.6025358369258	0.329899091376872
"NR_105764"	6.32540586628094e-05	0.999936745941337	0.320988660741534	0.315715857979878	20.4057344874157	64.6549003253961
"NM_001081170"	6.96635466029827e-05	0.999930336453397	73.1569526275177	253.797004112248	86.1596602192134	0.329521975527743
"NM_001177758"	7.32603493993622e-05	0.999926739650601	1.22756107088772	1.22778995252634	1037.55387843658	845.056272371469
"NM_001164697"	7.42861865429267e-05	0.999925713813457	1.62495473152663	1.62753003143254	335.691679070467	206.254506698525
"NM_001270506"	7.43359893051743e-05	0.999925664010695	0.22719721709634	0.223190832408243	36.5828416126323	163.943157115788
"NM_001270506_1"	7.43359893051743e-05	0.999925664010695	0.22719721709634	0.223190832408243	36.5828416126323	163.943157115788
"NM_001270506_2"	7.43359893051743e-05	0.999925664010695	0.22719721709634	0.223190832408243	36.5828416126323	163.943157115788
"NM_008010"	8.04012251083286e-05	0.999919598774892	0.0101647172219217	0.00177023361479548	0.167420288920974	100.214223197497
"NM_001160142"	8.60055399443116e-05	0.999913994460056	0.0127540668799425	0.00728659362793402	1.10832231265685	153.466695663338
"NR_105753"	0.000101845177883031	0.999898154822117	2.9487071945185	3.00361061752223	53.5232868717394	17.8129783046581
"NM_001082484"	0.000112530458312832	0.999887469541687	0.0227224135389717	0.000359233706558169	0.00334336037914651	37.1339542992491
"NM_027954"	0.000116055484795541	0.999883944515204	1.47560331757412	1.47848662319944	207.278567192483	140.193207753014
"NM_007841"	0.000121875684692019	0.999878124315308	70.2928370437187	290.547759728384	77.6833780114296	0.257403121896588
"NM_145482"	0.000127854085410717	0.999872145914589	1.29236019102512	1.29282823887774	405.50032939162	313.651410848844
"NM_001100609_3"	0.000130333544589689	0.99986966645541	54.3070776881201	603.546716400245	49.7794865525305	0.0724948346161036
"NM_001100609_4"	0.000130333544589689	0.99986966645541	54.3070776881201	603.546716400245	49.7794865525305	0.0724948346161036
"NM_009529_2"	0.000130333544589689	0.99986966645541	54.3070776881201	603.546716400245	49.7794865525305	0.0724948346161036
"NM_009529_5"	0.000130333544589689	0.99986966645541	54.3070776881201	603.546716400245	49.7794865525305	0.0724948346161036
"NM_177327"	0.000132303171661463	0.999867696828339	0.864403147953634	0.86432131536811	1217.30314482924	1408.39347586568
"NM_010840"	0.00013568653010676	0.999864313469893	41.2605122542279	57.4871493776554	121.22424158652	2.0988929073537
"NM_001025375"	0.000138030931176258	0.999861969068824	1.40488418478728	1.40656163681629	288.554715267248	205.146110983096
"NM_001271993"	0.000138039364806719	0.999861960635193	1.300029926286	1.30049974015269	705.905581544714	542.793323791388
"NR_030419"	0.000140321736095794	0.999859678263904	0.343142946846912	0.337629319298603	20.1879227464797	59.8127748361407
"NM_001164149"	0.000143124758911539	0.999856875241088	1.8435681510604	1.84549200940339	687.791322715465	372.682658223872
"NM_001159564"	0.000167821469870266	0.99983217853013	1.29015149496297	1.29043578627513	1119.43143258116	867.481001479776
"NM_001163764"	0.000183497332921334	0.999816502667079	0.748013218242466	0.747448934550818	283.694054343886	379.553126294881
"NR_015348"	0.000183524295324422	0.999816475704676	1.35720013614233	1.3577685415593	428.45195142809	315.553321960629
"NM_001166542"	0.000184800880563385	0.999815199119437	1.53959246688058	1.54168721590197	337.536731393127	218.936312787347
"NM_001177958"	0.000218874807320968	0.999781125192679	3.06110505179816	3.06387136113122	1940.31137037702	633.280742879174
"NM_011094"	0.000220747233746765	0.999779252766253	66.6399029976023	2870.19466843151	57.1081317423118	0.00990043824223444
"NM_015749"	0.000227612188809956	0.99977238781119	0.650300066466275	0.64971356123706	329.257864417846	506.779274631913
"NR_073437"	0.000236401009076737	0.999763598990923	1.20064489526354	1.20088486969721	853.420710264034	710.658217911029
"NM_026102"	0.000277726182502547	0.999722273817497	0.850124849474566	0.850023573484647	1069.18731498914	1257.83430966544
"NR_029823"	0.000290673887844539	0.999709326112155	0.322168705431542	0.316710110484171	19.7385760313683	62.3453697138928
"NM_001077267"	0.000309839905475395	0.999690160094525	0.576379716805731	0.576264898504418	1807.12896212629	3135.9418284323
"NM_008065"	0.000316647285371063	0.999683352714629	1.16866911506945	1.1687583441095	1109.38749726004	949.200333215047
"NR_029904"	0.000332035490287597	0.999667964509712	0.283521009498562	0.27844810864263	19.738061422887	70.9118730885056
"NM_001304559"	0.000354906240616515	0.999645093759383	0.802484314731861	0.802341047376201	940.183208867573	1171.80242557909
"NM_007415"	0.000364423884035792	0.999635576115964	1.21591279308792	1.21606553971988	863.160970652568	709.796291239367
"NM_001160097"	0.000383921935878662	0.999616078064121	1.4296402732759	1.43164358979648	260.962099052334	182.278455668937
"NM_001025430"	0.000390313667478215	0.999609686332522	0.0305963843271105	0.0258211401043148	4.44541554252281	172.539140917999
"NM_001177698"	0.000491487687587333	0.999508512312413	1.365894396379	1.36642167829836	805.927523260945	589.806113181546
"NR_102723"	0.000506410710427785	0.999493589289572	1.23196600683884	1.232244096577	873.644832439987	708.98494253361
"NM_001256431"	0.000533025151435274	0.999466974848565	1.29603760392902	1.29648158835967	439.605526778661	339.073509342288
"NM_016893"	0.000553467287990994	0.999446532712009	1.28474619975221	1.28518029014854	716.538463992743	557.537037941211
"NR_037227"	0.000556408238494566	0.999443591761505	0.27788361353041	0.272954977003963	20.0718878865974	73.5621623654653
"NM_001267620"	0.000563810212485971	0.999436189787514	0.735120392025474	0.734349767055106	214.531920124058	292.142227383983
"NM_001291247"	0.000596152769429259	0.999403847230571	0.649414529663056	0.649257139560067	1229.23084284257	1893.29354330104
"NM_001172068"	0.000605312208442954	0.999394687791557	0.747367603034477	0.747116295561484	638.364605572375	854.441454699718
"NR_105881"	0.000614992577514961	0.999385007422485	0.247593142818324	0.241264459576181	14.3934274174207	59.6897479144777
"NM_011644"	0.000630473870644521	0.999369526129355	1.29094868468361	1.29126283639897	1016.46187982274	787.182081402605
"NM_001172206"	0.000654410017496998	0.999345589982503	1.18063812540528	1.1808038591917	1093.89569417092	926.397621092743
"NM_008546"	0.000663364104221298	0.999336635895779	0.664733954624651	0.663522346667064	156.048260848153	235.186691764864
"NM_001256517"	0.00067414405844346	0.999325855941557	1.24521387146057	1.2456061273669	661.84069980006	531.338301247646
"NM_001102437"	0.000705346379976435	0.999294653620024	2.42602713018925	2.43132662064428	556.074427053467	228.706463815178
"NM_001253354"	0.000712505329147128	0.999287494670853	1.31944623984416	1.31991988688764	756.638675213712	573.243485101952
"NM_001195047"	0.000716494464634954	0.999283505535365	1.34870745164062	1.3489135954314	1939.44119742749	1437.77756771091
"NM_001302333"	0.00074655069141083	0.999253449308589	1.48217545706018	1.48408334161714	318.787606734602	214.801121312919
"NM_001164109"	0.000751960032660648	0.999248039967339	0.156731948557157	0.155392445527157	83.1387264887077	535.078602323182
"NM_001302795"	0.00079121727499587	0.999208782725004	1.53035007877815	1.53119135204676	820.452563914626	535.822809412035
"NM_010165"	0.000808192001166663	0.999191807998833	0.7928553804973	0.792552596045163	460.853096480597	581.482129077998
"NM_001185002"	0.000831665497671108	0.999168334502329	1.36310795971307	1.36391498034153	308.146650078539	225.925380518643
